accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.36392978	7.4533772	6.768615	0.0	0.0	48	11516	12:36:58
0.0023942748	7.307327	6.8093176	0.0	0.0	47	11556	12:36:58
0.29210153	7.3240867	6.4693303	0.0	0.0	49	11594	12:36:58
0.31125572	7.24747	6.411868	0.0	0.0	49	11636	12:36:58
0.6081458	7.1660647	6.095824	0.0	0.0	50	11676	12:36:58
0.7996878	7.0774765	6.246663	0.0	0.0	49	11719	12:36:58
0.6464542	7.2163444	6.404685	0.0	0.0	49	11754	12:36:58
0.81644773	7.1828246	6.488485	0.0	0.0	48	11795	12:36:58
0.5602603	7.170853	6.4860907	0.0	0.0	48	11835	12:36:58
0.038308397	7.2762012	6.9457912	0.0	0.0	46	11876	12:36:58
-0.0023942748	7.3600006	6.7997403	0.0	0.0	47	11918	12:36:58
0.27294734	7.2211328	6.6584783	0.0	0.0	47	11954	12:36:58
0.07422252	7.4270406	6.454965	0.0	0.0	49	11994	12:36:58
-0.17238778	7.5491486	6.474119	0.0	0.0	49	12035	12:36:59
0.16281068	7.228316	6.447782	0.0	0.0	48	12076	12:36:59
0.11492519	7.6090055	6.5459476	0.0	0.0	49	12118	12:36:59
0.12689656	7.6090055	6.572284	0.0	0.0	49	12155	12:36:59
0.32562137	7.7239304	6.91706	0.0	0.0	48	12196	12:36:59
0.6344828	7.4845033	6.840443	0.0	0.0	48	12235	12:36:59
1.1277034	7.4270406	6.7925577	0.0	0.0	48	12275	12:36:59
1.4126221	7.0942364	6.4980617	0.0	0.0	48	12318	12:36:59
0.9816527	7.405492	6.761432	0.0	0.0	48	12354	12:36:59
0.52674043	7.7071705	6.378348	0.0	0.0	50	12394	12:36:59
0.45012367	7.6113997	6.2275085	0.0	0.0	51	12436	12:36:59
0.11492519	7.5491486	6.612987	0.0	0.0	49	12475	12:36:59
-0.3304099	7.692805	6.119766	0.0	0.0	52	12517	12:36:59
-0.66800267	7.6544967	6.91706	0.0	0.0	48	12556	12:36:59
-0.50998056	7.759845	6.3975024	0.0	0.0	51	12594	12:36:59
-0.56744313	7.743085	6.407079	0.0	0.0	50	12635	12:36:59
0.51716334	7.513234	6.193989	0.0	0.0	51	12675	12:36:59
0.36871833	7.6113997	5.916253	0.0	0.0	52	12717	12:36:59
0.85236186	7.881953	6.325674	0.0	0.0	51	12755	12:36:59
1.3360053	7.7167478	6.143709	0.0	0.0	52	12796	12:36:59
1.036721	7.6090055	6.114978	0.0	0.0	51	12834	12:36:59
1.4652961	7.534783	6.4597535	0.0	0.0	50	12874	12:36:59
1.5395187	7.455772	6.2586346	0.0	0.0	51	12917	12:36:59
1.4174107	7.4414062	5.952167	0.0	0.0	52	12953	12:36:59
0.37590113	7.884347	6.0934296	0.0	0.0	52	12992	12:36:59
0.818842	7.580274	6.2921543	0.0	0.0	50	13036	12:37:00
0.75659084	7.965752	6.1125836	0.0	0.0	53	13072	12:37:00
0.39266106	7.881953	6.0311785	0.0	0.0	53	13112	12:37:00
0.41420954	7.7718163	5.8156934	0.0	0.0	53	13152	12:37:00
0.19154198	7.762239	5.5283804	0.0	0.0	55	13192	12:37:00
0.9433443	7.395915	5.3966956	0.0	0.0	54	13234	12:37:00
1.1684061	7.431829	6.2753944	0.0	0.0	50	13275	12:37:00
0.65363705	8.051947	6.691998	0.0	0.0	50	13314	12:37:00
1.5730386	7.6449194	5.724711	0.0	0.0	54	13354	12:37:00
1.6855695	7.965752	6.5148215	0.0	0.0	51	13395	12:37:00
2.013585	8.061523	5.9904757	0.0	0.0	54	13435	12:37:00
2.5618742	7.9681463	5.851608	0.0	0.0	55	13474	12:37:00
2.7486274	7.877164	5.463735	0.0	0.0	57	13515	12:37:00
2.2769554	7.7742105	5.39909	0.0	0.0	56	13555	12:37:00
1.3383996	7.7335076	5.4517636	0.0	0.0	55	13592	12:37:00
0.86912173	7.9489923	5.9449844	0.0	0.0	53	13637	12:37:00
0.8332076	8.305739	5.880339	0.0	0.0	55	13674	12:37:00
0.8475733	8.102226	6.7015753	0.0	0.0	51	13714	12:37:00
0.81644773	7.893924	6.7303066	0.0	0.0	50	13754	12:37:00
1.5634614	8.090255	6.2107487	0.0	0.0	53	13798	12:37:00
0.7996878	8.061523	6.2059603	0.0	0.0	53	13835	12:37:00
0.339987	8.073495	5.7821736	0.0	0.0	54	13875	12:37:00
1.489239	7.5874567	5.916253	0.0	0.0	53	13914	12:37:00
1.0127783	7.4461946	5.8611846	0.0	0.0	52	13954	12:37:00
1.7238779	7.5874567	5.686403	0.0	0.0	54	13999	12:37:00
1.4174107	7.745479	5.6672482	0.0	0.0	54	14034	12:37:01
0.96489275	7.685622	6.100612	0.0	0.0	52	14074	12:37:01
0.9289786	7.927444	6.3711653	0.0	0.0	51	14115	12:37:01
0.7877164	7.980118	6.2753944	0.0	0.0	52	14157	12:37:01
1.1396748	7.7742105	5.6552773	0.0	0.0	54	14198	12:37:01
0.6703969	7.963358	4.9968514	0.0	0.0	58	14235	12:37:01
1.185166	7.597034	5.5307746	0.0	0.0	54	14280	12:37:01
0.2561874	8.047157	5.952167	0.0	0.0	54	14318	12:37:01
0.32801566	7.755056	5.652883	0.0	0.0	54	14355	12:37:01
0.67757976	8.535589	6.244269	0.0	0.0	54	14393	12:37:01
0.55786604	8.028004	5.786962	0.0	0.0	54	14435	12:37:01
1.1899546	7.922655	4.9106574	0.0	0.0	58	14475	12:37:01
0.67757976	8.039975	6.529187	0.0	0.0	51	14516	12:37:01
0.11971374	7.434223	5.4661293	0.0	0.0	54	14557	12:37:01
-0.7398309	8.226728	6.438205	0.0	0.0	52	14599	12:37:01
0.2370332	7.9753294	6.6417184	0.0	0.0	50	14635	12:37:01
-0.10055954	7.937021	7.2211328	0.0	0.0	48	14677	12:37:01
-0.05506832	8.382356	7.395915	0.0	0.0	49	14716	12:37:01
0.5770202	8.073495	7.3647895	0.0	0.0	48	14753	12:37:01
0.9313729	7.666468	6.3711653	0.0	0.0	50	14796	12:37:01
0.15323359	7.56112	6.308914	0.0	0.0	50	14837	12:37:01
0.723071	7.2163444	6.1101894	0.0	0.0	50	14877	12:37:01
0.845179	7.4892917	6.4621477	0.0	0.0	49	14917	12:37:01
0.6081458	7.431829	5.9473786	0.0	0.0	51	14953	12:37:01
0.28252444	7.312115	6.201172	0.0	0.0	50	14993	12:37:01
0.19633053	7.257047	6.091035	0.0	0.0	50	15034	12:37:02
0.45491222	7.5419655	6.179623	0.0	0.0	51	15076	12:37:02
0.32083282	7.144516	6.150892	0.0	0.0	49	15116	12:37:02
-0.89545876	8.442213	6.8452315	0.0	0.0	51	15158	12:37:02
-1.010384	7.3839436	6.1293435	0.0	0.0	51	15196	12:37:02
-0.9768641	8.734315	5.6145744	0.0	0.0	57	15236	12:37:02
