accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-1.8914771	8.487704	3.371139	-22.8917998	-42.4728921	69	57355	12:27:01
-2.2362528	7.573091	3.9768906	-22.8917998	-42.4728921	63	57399	12:27:01
-1.2258687	7.458166	1.6520497	-22.8917998	-42.4728921	78	57438	12:27:01
-0.84996754	8.083072	3.5363438	-22.8917998	-42.4728921	66	57477	12:27:01
-0.90024734	10.31693	2.535537	-22.8917998	-42.4728921	76	57518	12:27:01
-1.7885233	9.007262	3.7614057	-22.8917998	-42.4728921	68	57557	12:27:01
-1.5371244	10.204399	2.8970726	-22.8917998	-42.4728921	74	57596	12:27:01
-0.68236834	9.454991	4.9106574	-22.8917998	-42.4728921	63	57635	12:27:01
-1.0558752	9.976943	6.117372	-22.8917998	-42.4728921	59	57678	12:27:01
-0.0670397	7.9322324	6.438205	-22.8917998	-42.4728921	51	57737	12:27:01
-1.472479	8.93304	6.421445	-22.8917998	-42.4728921	55	57773	12:27:01
-0.45730647	9.026416	6.1125836	-22.8917998	-42.4728921	56	57813	12:27:01
-0.74222517	9.289786	4.723904	-22.8917998	-42.4728921	63	57865	12:27:01
-1.0343267	9.354432	4.149278	-22.8917998	-42.4728921	66	57899	12:27:01
-0.12450229	8.358414	4.9441776	-22.8917998	-42.4728921	59	57939	12:27:01
-0.52674043	9.653716	4.168432	-22.8917998	-42.4728921	67	57974	12:27:01
-0.7326481	8.286585	4.1181526	-22.8917998	-42.4728921	64	58013	12:27:02
-1.4150164	8.549955	4.0295644	-22.8917998	-42.4728921	65	58056	12:27:02
-0.72546524	8.873182	3.3400133	-22.8917998	-42.4728921	69	58094	12:27:02
-1.0965779	8.775017	4.6233444	-22.8917998	-42.4728921	62	58132	12:27:02
-0.4956149	8.930645	4.4222255	-22.8917998	-42.4728921	64	58174	12:27:02
-0.4836435	8.521224	3.2921278	-22.8917998	-42.4728921	69	58212	12:27:02
-0.05985687	7.9681463	3.031152	-22.8917998	-42.4728921	69	58254	12:27:02
-0.21309046	8.858817	3.7207031	-22.8917998	-42.4728921	67	58294	12:27:02
-0.5219519	8.794171	3.7015488	-22.8917998	-42.4728921	67	58334	12:27:02
-0.74701375	9.771035	4.743058	-22.8917998	-42.4728921	64	58374	12:27:02
-0.6847626	9.720756	4.7143273	-22.8917998	-42.4728921	64	58415	12:27:02
-0.8044763	9.225141	3.7254915	-22.8917998	-42.4728921	68	58455	12:27:02
-0.7733508	8.523619	3.684789	-22.8917998	-42.4728921	67	58494	12:27:02
-0.6105401	8.945011	3.929005	-22.8917998	-42.4728921	66	58537	12:27:02
-0.33759275	9.172467	4.06069	-22.8917998	-42.4728921	66	58576	12:27:02
-0.7829279	9.347249	3.9146392	-22.8917998	-42.4728921	67	58616	12:27:02
-0.600963	8.61939	3.912245	-22.8917998	-42.4728921	66	58657	12:27:02
-0.48124924	9.27542	4.103787	-22.8917998	-42.4728921	66	58697	12:27:02
-0.23463893	8.822903	4.2115293	-22.8917998	-42.4728921	64	58736	12:27:02
-0.86912173	9.354432	4.764607	-22.8917998	-42.4728921	63	58777	12:27:02
-1.1300977	9.541185	4.486871	-22.8917998	-42.4728921	65	58816	12:27:02
-0.8236305	9.098245	3.6297207	-22.8917998	-42.4728921	68	58856	12:27:02
-0.55786604	9.004868	4.084633	-22.8917998	-42.4728921	66	58896	12:27:02
-0.7134939	9.024022	3.7590115	-22.8917998	-42.4728921	67	58936	12:27:02
-0.37111259	8.549955	2.5307484	-22.8917998	-42.4728921	74	58977	12:27:02
-0.531529	9.11261	4.022382	-22.8917998	-42.4728921	66	59015	12:27:03
-1.0055954	9.246689	4.1420956	-22.8917998	-42.4728921	66	59056	12:27:03
-0.87630457	9.29218	4.616162	-22.8917998	-42.4728921	64	59096	12:27:03
-0.44533512	9.613013	4.02717	-22.8917998	-42.4728921	67	59137	12:27:03
-0.5913859	9.352037	3.8906965	-22.8917998	-42.4728921	67	59176	12:27:03
-0.7948992	9.27542	4.8915033	-22.8917998	-42.4728921	62	59216	12:27:03
-0.85236186	9.301758	4.2737803	-22.8917998	-42.4728921	65	59258	12:27:03
-0.84039044	9.217958	4.3432145	-22.8917998	-42.4728921	65	59297	12:27:03
-0.74701375	9.150918	3.7063375	-22.8917998	-42.4728921	68	59338	12:27:03
-0.7326481	9.545974	4.35758	-22.8917998	-42.4728921	66	59377	12:27:03
-0.9577099	9.186832	4.1373067	-22.8917998	-42.4728921	66	59417	12:27:03
-0.27055305	9.44302	3.45015	-22.8917998	-42.4728921	70	59457	12:27:03
-0.16759923	8.789383	3.2179053	-22.8917998	-42.4728921	70	59498	12:27:03
