accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.16041641;8.640938;4.477294;-22.8866959;-42.4682751;63;8155
-0.24182175;9.416683;4.783761;-22.8866959;-42.4682751;63;8196
-0.3304099;8.61939;4.6137676;-22.8866959;-42.4682751;62;8236
-0.2681588;8.844451;4.932206;-22.8866959;-42.4682751;61;8275
-0.105348095;8.904308;4.2809634;-22.8866959;-42.4682751;64;8318
-0.18196489;8.58587;4.644893;-22.8866959;-42.4682751;62;8357
-0.27294734;8.865999;4.889109;-22.8866959;-42.4682751;61;8397
-0.2849187;8.9186735;4.5539107;-22.8866959;-42.4682751;63;8437
-0.22027329;8.662486;4.5874305;-22.8866959;-42.4682751;62;8476
-0.27055305;8.775017;4.477294;-22.8866959;-42.4682751;63;8517
-0.12929083;9.059936;4.5084195;-22.8866959;-42.4682751;64;8559
-0.20351335;8.648121;4.5443335;-22.8866959;-42.4682751;62;8598
-0.24900457;8.734315;4.563488;-22.8866959;-42.4682751;62;8636
-0.117319465;8.91628;4.608979;-22.8866959;-42.4682751;63;8679
-0.15802214;8.681641;4.5108137;-22.8866959;-42.4682751;63;8717
-0.3615355;8.873182;4.7191157;-22.8866959;-42.4682751;62;8755
-0.2753416;9.019233;4.496448;-22.8866959;-42.4682751;64;8797
-0.3423813;8.700794;4.6927786;-22.8866959;-42.4682751;62;8837
-0.32801566;8.729526;4.7095385;-22.8866959;-42.4682751;62;8879
0.0071828244;9.076695;4.7286925;-22.8866959;-42.4682751;62;8918
-0.16041641;8.652909;4.4749;-22.8866959;-42.4682751;63;8957
-0.38308397;8.746285;4.4222255;-22.8866959;-42.4682751;63;8997
-0.18914771;9.141341;4.8986864;-22.8866959;-42.4682751;62;9037
-0.2657645;8.628966;4.4916596;-22.8866959;-42.4682751;63;9079
-0.2681588;8.8636055;4.381523;-22.8866959;-42.4682751;64;9117
-0.057462595;9.153313;5.030371;-22.8866959;-42.4682751;61;9159
-0.20590763;8.540379;4.4246197;-22.8866959;-42.4682751;63;9197
-0.31365;8.777411;4.7622128;-22.8866959;-42.4682751;62;9237
-0.21069619;8.736709;4.9585433;-22.8866959;-42.4682751;60;9279
-0.12929083;8.633755;4.6568646;-22.8866959;-42.4682751;62;9317
-0.22027329;9.088667;4.8723493;-22.8866959;-42.4682751;62;9356
-0.32562137;8.91628;5.0399485;-22.8866959;-42.4682751;61;9397
-0.2561874;8.657698;4.517997;-22.8866959;-42.4682751;62;9436
-0.35674694;8.858817;5.03516;-22.8866959;-42.4682751;60;9478
-0.30886146;8.985713;5.157268;-22.8866959;-42.4682751;60;9517
-0.21548474;8.621783;4.5706706;-22.8866959;-42.4682751;62;9556
-0.24900457;8.822903;4.5419393;-22.8866959;-42.4682751;63;9596
-0.17957062;9.115005;5.233885;-22.8866959;-42.4682751;60;9641
-0.30646718;8.521224;4.592219;-22.8866959;-42.4682751;62;9679
-0.2466103;8.93304;4.8819265;-22.8866959;-42.4682751;61;9716
-0.29928434;8.870789;4.3264546;-22.8866959;-42.4682751;64;9756
-0.045491222;8.447001;4.972909;-22.8866959;-42.4682751;60;9796
-0.17717634;8.734315;3.5938065;-22.8866959;-42.4682751;68;9836
-0.30886146;8.834874;4.601796;-22.8866959;-42.4682751;63;9879
-0.4668836;8.719949;4.1085753;-22.8866959;-42.4682751;65;9920
-0.21787901;8.9186735;5.0184;-22.8866959;-42.4682751;61;9959
-0.17957062;8.600235;4.192375;-22.8866959;-42.4682751;64;9999
-0.38547826;8.882759;5.032766;-22.8866959;-42.4682751;60;10039
-0.12929083;9.021627;4.2642035;-22.8866959;-42.4682751;65;10077
-0.18435916;9.100638;4.817281;-22.8866959;-42.4682751;62;10117
-0.44533512;8.976136;4.233078;-22.8866959;-42.4682751;65;10159
-0.34956414;9.11261;4.948966;-22.8866959;-42.4682751;62;10195
-0.08858817;9.040782;4.8148866;-22.8866959;-42.4682751;62;10237
-0.2561874;8.648121;3.9697077;-22.8866959;-42.4682751;65;10278
-0.30886146;8.837268;4.460534;-22.8866959;-42.4682751;63;10315
-0.15323359;9.261055;4.790944;-22.8866959;-42.4682751;63;10356
-0.22506183;8.705584;3.964919;-22.8866959;-42.4682751;66;10395
-0.2753416;9.184438;5.147691;-22.8866959;-42.4682751;61;10435
-0.105348095;8.846846;4.35758;-22.8866959;-42.4682751;64;10477
-0.32562137;8.964165;4.5946136;-22.8866959;-42.4682751;63;10517
-0.22745611;8.851634;4.2809634;-22.8866959;-42.4682751;64;10559
-0.30167863;8.868394;4.120547;-22.8866959;-42.4682751;65;10598
-0.2083019;8.825297;4.520391;-22.8866959;-42.4682751;63;10636
-0.21548474;8.818114;4.276175;-22.8866959;-42.4682751;64;10676
-0.11013664;8.940222;4.869955;-22.8866959;-42.4682751;61;10720
-0.2681588;9.177256;4.9106574;-22.8866959;-42.4682751;62;10757
-0.16759923;8.679246;4.740664;-22.8866959;-42.4682751;61;10797
-0.37829542;9.330489;5.3919067;-22.8866959;-42.4682751;60;10841
-0.38547826;8.684034;3.5387383;-22.8866959;-42.4682751;68;10878
-0.34477556;9.411894;5.7558365;-22.8866959;-42.4682751;59;10916
-0.40463245;8.657698;3.7326744;-22.8866959;-42.4682751;67;10960
-0.1699935;9.107821;5.1452966;-22.8866959;-42.4682751;61;10998
-0.41420954;8.38475;3.1245286;-22.8866959;-42.4682751;70;11040
-0.17478207;9.411894;5.4924664;-22.8866959;-42.4682751;60;11079
-0.41420954;8.502069;3.213117;-22.8866959;-42.4682751;69;11117
-0.15323359;9.136553;4.9968514;-22.8866959;-42.4682751;61;11157
-0.37111259;8.521224;3.1173458;-22.8866959;-42.4682751;70;11198
-0.2753416;9.270632;4.9369946;-22.8866959;-42.4682751;62;11239
-0.5458947;8.447001;3.265791;-22.8866959;-42.4682751;69;11275
-0.36632404;9.438231;5.497255;-22.8866959;-42.4682751;60;11315
-0.18675344;9.1628895;3.110163;-22.8867759;-42.4681915;71;11354
-0.48124924;10.259467;6.4621477;-22.8867759;-42.4681915;58;11394
-0.117319465;9.012051;5.6361227;-22.8867759;-42.4681915;58;11435
