accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	datetime
0.600963	8.013638	5.978504	-22.8587954	-43.2305387	53	8112	2018-03-15T11:01:51.363Z
-0.18914771	5.9378014	5.0830455	-22.8587954	-43.2305387	49	8153	2018-03-15T11:01:51.404Z
0.2370332	4.9872746	4.333637	-22.8587954	-43.2305387	49	8194	2018-03-15T11:01:51.445Z
1.2713599	6.016813	8.324894	-22.8587954	-43.2305387	36	8234	2018-03-15T11:01:51.485Z
1.1708003	5.5092263	8.576292	-22.8587954	-43.2305387	33	8277	2018-03-15T11:01:51.528Z
1.0678465	7.0726876	10.716774	-22.8587954	-43.2305387	34	8352	2018-03-15T11:01:51.603Z
0.9122187	6.9840994	11.162109	-22.8587954	-43.2305387	32	8394	2018-03-15T11:01:51.645Z
1.2498114	7.431829	10.9490185	-22.8587954	-43.2305387	35	8434	2018-03-15T11:01:51.685Z
0.64166564	6.6273527	7.6688623	-22.8587954	-43.2305387	41	8474	2018-03-15T11:01:51.725Z
-0.117319465	6.5555243	8.028004	-22.8587954	-43.2305387	39	8514	2018-03-15T11:01:51.765Z
0.035914123	5.5020437	7.0367737	-22.8587954	-43.2305387	38	8554	2018-03-15T11:01:51.805Z
0.08619389	5.1045938	5.3296556	-22.8587954	-43.2305387	44	8593	2018-03-15T11:01:51.844Z
0.5458947	4.9992456	7.127756	-22.8587954	-43.2305387	35	8633	2018-03-15T11:01:51.884Z
0.026337024	5.8252707	6.8787518	-22.8587954	-43.2305387	40	8712	2018-03-15T11:01:51.963Z
-0.5363176	5.28177	7.4868975	-22.8587954	-43.2305387	35	8755	2018-03-15T11:01:52.006Z
-0.06464542	9.009656	5.2434616	-22.8587954	-43.2305387	60	8792	2018-03-15T11:01:52.043Z
-0.505192	7.2809896	6.119766	-22.8587954	-43.2305387	50	8832	2018-03-15T11:01:52.083Z
0.09577099	9.012051	4.532362	-22.8587954	-43.2305387	63	8875	2018-03-15T11:01:52.126Z
0.05506832	8.607418	9.924269	-22.8587954	-43.2305387	41	8913	2018-03-15T11:01:52.165Z
0.95531565	9.136553	6.1915946	-22.8587954	-43.2305387	56	8954	2018-03-15T11:01:52.205Z
0.7781393	7.805336	7.4198575	-22.8587954	-43.2305387	47	8995	2018-03-15T11:01:52.246Z
0.8571504	7.743085	6.471725	-22.8587954	-43.2305387	50	9035	2018-03-15T11:01:52.287Z
0.08140534	7.4007034	5.2410674	-22.8587954	-43.2305387	55	9077	2018-03-15T11:01:52.329Z
1.0822122	7.4030976	6.938608	-22.8587954	-43.2305387	47	9113	2018-03-15T11:01:52.364Z
0.038308397	7.1493044	6.8955116	-22.8587954	-43.2305387	46	9155	2018-03-15T11:01:52.406Z
0.29689008	6.4501762	5.724711	-22.8587954	-43.2305387	48	9192	2018-03-15T11:01:52.443Z
-0.9624985	7.6090055	5.6241517	-22.8587954	-43.2305387	54	9233	2018-03-15T11:01:52.485Z
-0.18435916	8.2387	5.8683677	-22.8587954	-43.2305387	55	9274	2018-03-15T11:01:52.525Z
-0.24900457	7.6185822	5.7893567	-22.8587954	-43.2305387	53	9313	2018-03-15T11:01:52.565Z
0.5650489	8.514041	4.9585433	-22.8587954	-43.2305387	60	9354	2018-03-15T11:01:52.605Z
0.009577099	7.8747697	5.5355635	-22.8587954	-43.2305387	55	9391	2018-03-15T11:01:52.643Z
-0.07422252	8.346442	6.445388	-22.8587954	-43.2305387	52	9434	2018-03-15T11:01:52.685Z
0.09577099	7.379155	6.5627074	-22.8587954	-43.2305387	48	9473	2018-03-15T11:01:52.724Z
0.3328042	8.504464	4.8579836	-22.8587954	-43.2305387	60	9512	2018-03-15T11:01:52.763Z
0.600963	8.286585	4.7143273	-22.8587954	-43.2305387	60	9554	2018-03-15T11:01:52.805Z
0.5770202	8.830086	4.8412237	-22.8587954	-43.2305387	61	9592	2018-03-15T11:01:52.844Z
0.0071828244	8.461368	5.564295	-22.8587954	-43.2305387	57	9632	2018-03-15T11:01:52.883Z
0.07422252	7.903501	8.353624	-22.8587954	-43.2305387	43	9672	2018-03-15T11:01:52.923Z
0.47885495	7.735902	4.2019525	-22.8587954	-43.2305387	62	9713	2018-03-15T11:01:52.964Z
0.20590763	8.08786	5.8061166	-22.8587954	-43.2305387	54	9752	2018-03-15T11:01:53.003Z
-1.1444633	6.4334164	5.31529	-22.8587954	-43.2305387	51	9792	2018-03-15T11:01:53.043Z
1.089395	8.7534685	6.814106	-22.8587954	-43.2305387	52	9835	2018-03-15T11:01:53.086Z
0.43575802	7.6521025	6.507639	-22.8587954	-43.2305387	50	9872	2018-03-15T11:01:53.123Z
0.6177229	6.359194	5.9856873	-22.8587954	-43.2305387	47	9912	2018-03-15T11:01:53.163Z
0.40463245	8.109408	7.9489923	-22.8587954	-43.2305387	46	9953	2018-03-15T11:01:53.204Z
0.7350424	8.770228	8.564321	-22.8587954	-43.2305387	46	9992	2018-03-15T11:01:53.243Z
0.7709565	6.7398834	8.5882635	-22.8587954	-43.2305387	38	10072	2018-03-15T11:01:53.324Z
0.60335726	6.117372	7.570697	-22.8587954	-43.2305387	39	10113	2018-03-15T11:01:53.364Z
-0.031125572	5.6672482	7.597034	-22.8587954	-43.2305387	37	10153	2018-03-15T11:01:53.404Z
0.35435268	7.6616793	7.5922456	-22.8587954	-43.2305387	45	10193	2018-03-15T11:01:53.444Z
0.5698374	6.9074826	5.880339	-22.8587954	-43.2305387	50	10237	2018-03-15T11:01:53.488Z
0.33519846	7.82449	5.89231	-22.8587954	-43.2305387	53	10273	2018-03-15T11:01:53.524Z
-0.07422252	7.9418097	8.875577	-22.8587954	-43.2305387	42	10315	2018-03-15T11:01:53.567Z
0.27294734	7.065505	6.091035	-22.8587954	-43.2305387	49	10353	2018-03-15T11:01:53.604Z
